id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
3343,Bug,Closed,Fixed,camel-cxf,Major,Boris Terzic,2010/11/17 22:16:22 +0100,2010/11/18 09:27:23 +0100,Willem Jiang,2010/11/18 09:37:14 +0100,0.472824074,0.006840278,CxfRsInvoker produces NullpointerException when no ContinuationProvider is set in the InMessage,In my usage of CXF-RS with Camel through the camel-cxf component I ran into a NullpointerException  the specific case is described in some detail on StackOverflow: http://stackoverflow.com/questions/4198461/why-do-i-get-a-nullpointerexception-when-invoking-the-cxf-rs-endpoint-of-a-camel Specifically I run into a NullpointerException:Caused by: java.lang.NullPointerException at org.apache.camel.component.cxf.jaxrs.CxfRsInvoker.getContinuation(CxfRsInvoker.java:63) at org.apache.camel.component.cxf.jaxrs.CxfRsInvoker.performInvocation(CxfRsInvoker.java:52) at org.apache.cxf.service.invoker.AbstractInvoker.invoke(AbstractInvoker.java:89) ... 33 moreI was assuming I was misconfiguring something but didn't find any alternative way so I started digging in the camel-cxf source code.I found that such a 'getContinuation' method also exists for the org.apache.camel.component.cxf.CxfConsumer as well as for the CxfRsInvoker (where it was failing for me). However in the case of the CxfConsumer there is a guard on the ContinuationProvider so that if it is null  then null is returned:return provider == null ? null : provider.getContinuation();CxfRsInvoker does not have this guard  but it does have code to deal with a 'null' Continuation at the calling site (line 52  in performInvocation). Therefore I assumed this was a bug and patched the guard into the CxfRsInvoker as well.My program now seems to work correctly. I assume this is a bug.For completeness sake  this is what getContinuation now looks like for me: private Continuation getContinuation(Exchange cxfExchange) { ContinuationProvider provider = (ContinuationProvider)cxfExchange.getInMessage().get(ContinuationProvider.class.getName()); return provider == null ? null : provider.getContinuation(); },2.5.0,2.6.0,0,0,231,1,2,2,0,0,0,1,0,0,1,1,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/jaxrs/CxfRsInvoker.java;,0,0
3351,Bug,Closed,Fixed,camel-irc,Minor,Tracy Snell,2010/11/21 14:54:04 +0100,2010/12/08 05:36:54 +0100,Willem Jiang,2010/12/08 07:54:35 +0100,16.70869213,0.095613426,camel-irc component silently fails on nick collision,When the camel-irc component connects to an irc server and there's a nick collision it silently fails. Also note there is no camel-irc component in Jira.,2.5.0,2.6.0,0,0,26,1,5,3,0,0,0,0,0,0,1,7,components/camel-irc/pom.xml;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConfiguration.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcEndpoint.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcProducer.java;components/camel-irc/src/test/java/org/apache/camel/component/irc/IrcConfigurationTest.java;,0,0
3356,Bug,Closed,Fixed,camel-bindy,Minor,Richard Kettelerij,2010/11/23 21:39:12 +0100,2010/11/24 05:54:52 +0100,Hadrian Zbarcea,2010/11/24 06:16:02 +0100,0.358912037,0.014699074,Hard coded locale in Bindy DatePatternFormat,As reported by a user from the community (http://camel.465427.n5.nabble.com/Bindy-Dateformat-Parsing-exception-td3276981.html)  the locale of SimpeDateFormat in bindy's DatePatternFormat class is hard coded to FRANCE.,2.6.0,2.6.0,0,0,25,1,4,3,0,0,0,0,0,0,1,1,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/FormatFactory.java;,0,0
3359,Improvement,Closed,Fixed,camel-ftp,Major,Claus Ibsen,2010/11/24 08:16:30 +0100,2010/11/24 08:16:30 +0100,Claus Ibsen,2010/11/25 17:34:19 +0100,1.387372685,1.387372685,Add option on FTP component so you can set which path separator char to use (eg windows vs unix),For example if you use a windows platform and want to upload files to a remote linux FTP server  and the FTP server don't understand path separators using either / or / char,2.5.0,2.6.0,0,0,33,1,2,1,0,0,0,0,0,0,1,10,camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java;camel-core/src/main/java/org/apache/camel/util/FileUtil.java;camel-core/src/test/java/org/apache/camel/util/FileUtilTest.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpOperations.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/RemoteFileConfiguration.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpOperations.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpProducerFileWithPathPathSeparatorAutoNoStepwiseTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpProducerFileWithPathPathSeparatorUnixNoStepwiseTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpProducerFileWithPathPathSeparatorWindowsNoStepwiseTest.java;components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/UriConfigurationTest.java;,0,0
3377,Bug,Closed,Fixed,camel-spring-integration,Minor,Claus Ibsen,2010/11/29 10:40:03 +0100,2010/11/29 10:40:03 +0100,Claus Ibsen,2010/11/29 11:29:58 +0100,0.034664352,0.034664352,spring-integration - Should have better configuration validation,See nabblehttp://camel.465427.n5.nabble.com/Integration-camel-and-spring-integration-tp3284105p3284105.html,2.5.0,2.6.0,0,0,5,1,2,1,0,0,0,0,0,0,1,26,components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationBinding.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationComponent.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationConsumer.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationEndpoint.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationHelper.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationMessage.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationProducer.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/AbstractCamelAdapter.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/CamelSourceAdapter.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/CamelTargetAdapter.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/config/AbstractCamelContextBeanDefinitionParaser.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/config/CamelSourceAdapterParser.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/config/CamelSourceAdpaterParser.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/config/CamelTargetAdapterParser.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/adapter/config/NamespaceHandler.java;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/converter/SpringIntegrationConverter.java;components/camel-spring-integration/src/test/java/org/apache/camel/component/spring/integration/HelloWorldService.java;components/camel-spring-integration/src/test/java/org/apache/camel/component/spring/integration/SpringIntegrationChannelConverterTest.java;components/camel-spring-integration/src/test/java/org/apache/camel/component/spring/integration/SpringIntegrationOneWayConsumerTest.java;components/camel-spring-integration/src/test/java/org/apache/camel/component/spring/integration/SpringIntegrationTwoWayConsumerTest.java;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/adapter/CamelSource.xml;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/adapter/CamelTarget.xml;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/oneWayConsumer.xml;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/producer.xml;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/springChannelConverter.xml;components/camel-spring-integration/src/test/resources/org/apache/camel/component/spring/integration/twoWayConsumer.xml;,0,0
3389,Bug,Closed,Fixed,camel-core,Minor,Claus Ibsen,2010/12/05 10:04:35 +0100,2010/12/05 11:57:32 +0100,Claus Ibsen,2010/12/05 11:57:32 +0100,0.0784375,0,PackageHelper - issue with version numbers which contains non decimal,See more herehttp://fusesource.com/forums/thread.jspa?threadID=2447&amp;tstart=0,2.5.0,2.6.0,0,0,6,1,3,2,0,0,0,0,0,0,1,1,camel-core/src/main/java/org/apache/camel/util/PackageHelper.java;,0,0
3399,Improvement,Closed,Fixed,camel-core; jmx,Minor,Claus Ibsen,2010/12/07 08:34:52 +0100,2010/12/07 08:34:52 +0100,Claus Ibsen,2010/12/07 10:49:21 +0100,0.093391204,0.093391204,Tidying up strategy for managing resources in JMX,The management strategy should be1) use ManagementAware if implemented on bean2) use @ManagedResource if provided on bean3) otherwise use defaultConsider using fallback from 1-&gt;2 which is the current behavior. If we change this we will break backwards compatibility.But in essence we should had Camel fail if (1) cannot be registered  and not just fallback to use (2) as it does today.,2.5.0,2.6.0,0,0,61,1,2,1,0,0,0,0,0,0,1,30,camel-core/src/main/java/org/apache/camel/component/timer/TimerEndpoint.java;camel-core/src/main/java/org/apache/camel/management/DefaultManagementLifecycleStrategy.java;camel-core/src/main/java/org/apache/camel/management/JmxMBeanAssembler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedCamelContext.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedComponent.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedConsumer.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedCounter.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedCustomProcessor.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedDelayer.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedEndpoint.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedErrorHandler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedEventNotifier.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedInstance.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedPerformanceCounter.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedProcessor.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedProducer.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedProducerCache.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedRoute.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedScheduledPollConsumer.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedSendProcessor.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedService.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedThrottler.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedThrottlingInflightRoutePolicy.java;camel-core/src/main/java/org/apache/camel/management/mbean/ManagedTracer.java;camel-core/src/main/java/org/apache/camel/spi/ManagementAware.java;camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;camel-core/src/test/java/org/apache/camel/management/ManagedCustomProcessorTest.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsTemporaryQueueEndpoint.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsTemporaryTopicEndpoint.java;,0,0
3402,Improvement,Closed,Fixed,camel-guice,Major,Jean-Baptiste Onofr?,2010/12/08 08:05:10 +0100,2010/12/08 09:13:58 +0100,Willem Jiang,2010/12/08 14:42:43 +0100,0.276076389,0.228298611,Use ServiceMix guice bundle,In order to avoid to go on the googlecode maven repository  I provided a ServiceMix OSGi bundle for guice.This bundle could be used by Camel in the Karaf features descriptor.,2.5.0,2.6.0,0,0,30,1,2,2,0,0,0,0,0,0,1,5,components/camel-guice/pom.xml;parent/pom.xml;platforms/karaf/features/pom.xml;platforms/karaf/features/src/main/resources/features-spring2.xml;platforms/karaf/features/src/main/resources/features.xml;,0,0
3403,Bug,Closed,Fixed,camel-core,Minor,Claus Ibsen,2010/12/08 08:44:26 +0100,2010/12/08 08:44:26 +0100,Claus Ibsen,2010/12/08 09:16:10 +0100,0.022037037,0.022037037,InterceptSendToEndpoint should check for if stop DSL has been used,See nabblehttp://camel.465427.n5.nabble.com/InterceptSendToEndpoint-Http-Component-tp3296620p3296620.html,2.5.0,2.6.0,0,0,5,1,2,1,0,0,0,1,0,0,1,4,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/processor/PipelineHelper.java;camel-core/src/main/java/org/apache/camel/spi/ManagementAware.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptSendToEndpointWithStopTest.java;,0,0
3416,Improvement,Closed,Fixed,camel-core,Minor,Claus Ibsen,2010/12/09 07:02:14 +0100,2010/12/09 07:02:14 +0100,Claus Ibsen,2010/12/09 07:37:55 +0100,0.024780093,0.024780093,DefaultTimeoutMap should force scheduler in contructor,See nabblehttp://camel.465427.n5.nabble.com/Do-I-have-to-give-a-ScheduledExecutorService-instance-when-initializing-DefualtTimeoutMap-tp3298252p3298252.html,2.5.0,2.6.0,0,0,5,1,2,1,0,0,0,0,0,0,1,3,camel-core/src/main/java/org/apache/camel/util/DefaultTimeoutMap.java;camel-core/src/main/java/org/apache/camel/util/TimeoutMapEntry.java;camel-core/src/test/java/org/apache/camel/util/DefaultTimeoutMapTest.java;,0,0
3425,Bug,Closed,Fixed,camel-blueprint,Critical,Claus Ibsen,2010/12/14 11:36:25 +0100,2010/12/14 11:36:25 +0100,Guillaume Nodet,2010/12/17 16:27:04 +0100,3.201840278,3.201840278,CamelContext is started twice when using camel-blueprint,For example if you run the testRouteWithAllComponents test in CamelBlueprintTest in tests/camel-itest-osgi you will see a lot of logging. But notice[RMI TCP Connection(1)-10.0.1.2] INFO org.apache.camel.core.osgi.OsgiDefaultCamelContext - Apache Camel 2.6-SNAPSHOT (CamelContext: 67-camel-2) is starting[RMI TCP Connection(1)-10.0.1.2] INFO org.apache.camel.core.osgi.OsgiDefaultCamelContext - Apache Camel 2.6-SNAPSHOT (CamelContext: 67-camel-2) started in 0.147 secondsThen blueprint does something[Blueprint Extender: 3] INFO org.apache.camel.blueprint.BlueprintCamelContext - Apache Camel 2.6-SNAPSHOT (CamelContext: 4-camel-5) is starting[Blueprint Extender: 3] INFO org.apache.camel.blueprint.BlueprintCamelContext - Apache Camel 2.6-SNAPSHOT (CamelContext: 4-camel-5) started in 0.071 secondsAnd likewise both CamelContext's is shutdown when the test completes. There are logging events for that as well.Pay attention to the name of the 1st CamelContext 67-camel-2. This is the correct name as its based on the bundle id  our end user Camel application is given. This ensures that the CamelContext from his application has a name which is unique and refers to the bundle id as well.Now if you look at the 2nd CamelContext being started its given another name 4-camel-5. That id is most likely using a shared bundle id with a low number. For example camel-blueprint or camel-core bundle  or something like that. In essence camel-blueprint should only create one CamelContext and it should use the 67-camel-2 as the name of the CamelContext (eg. include the bundle id of the end user application).,2.6.0,2.6.0,0,0,225,1,3,2,0,0,0,0,0,0,2,3,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;components/camel-blueprint/src/main/java/org/apache/camel/blueprint/BlueprintCamelContext.java;tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/AbstractIntegrationTest.java;,0,0
3430,Bug,Closed,Fixed,camel-core,Major,Claus Ibsen,2010/12/15 09:05:50 +0100,2010/12/15 09:05:50 +0100,Claus Ibsen,2010/12/15 09:39:32 +0100,0.023402778,0.023402778,InterceptSendToEndpoint has issues with interception http endpoints which has multiple parameters,See nabblehttp://camel.465427.n5.nabble.com/interceptSendToEndpoint-with-dynamic-endpoint-tp3301978p3301978.htmlThe issue is when any endpoints have parameters which may be re-ordered when the endpoint is normalized.,2.5.0,2.6.0,0,0,21,1,3,1,0,0,0,0,0,0,2,4,components/camel-http/src/test/java/org/apache/camel/component/http/HttpInterceptSendToEndpointTest.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationCustomMBeanTest.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptSendToEndpointWithParametersTest.java;,0,0
3441,Improvement,Closed,Fixed,camel-core,Major,Claus Ibsen,2010/12/18 13:08:54 +0100,2010/12/18 13:08:54 +0100,Claus Ibsen,2010/12/18 15:52:26 +0100,0.113564815,0.113564815,DataFormat - Support for CamelContextAware injection and start/stop callbacks with Service,This allows custom DataFormat to do any initialization logic in start and stop methods from Service.Also they will get access to CamelContext by implementing CamelContextAware,2.5.0,2.6.0,0,0,25,1,2,1,1,0,0,0,0,0,2,7,components/camel-jaxb/src/test/java/org/apache/camel/example/DataFormatTest.java;camel-core/src/main/java/org/apache/camel/processor/DefaultChannel.java;camel-core/src/main/java/org/apache/camel/processor/MarshalProcessor.java;camel-core/src/main/java/org/apache/camel/processor/UnmarshalProcessor.java;camel-core/src/test/java/org/apache/camel/processor/DataFormatServiceTest.java;components/camel-jaxb/src/main/java/org/apache/camel/converter/jaxb/JaxbDataFormat.java;components/camel-jaxb/src/test/java/org/apache/camel/example/DataFormatTest.java;,0,0
3458,Bug,Closed,Fixed,camel-bindy,Minor,Claus Ibsen,2010/12/23 17:19:16 +0100,2010/12/23 17:19:16 +0100,Claus Ibsen,2010/12/23 17:24:34 +0100,0.003680556,0.003680556,Bindy should support clipping fields if they exceed maximum length allowed when using fixed length,Adding a new option to bindy annotation /** * Indicates to clip data in the field if it exceeds the allowed length when using fixed length. */ boolean clip() default false;Then if enabled it will clip the data so it can fit the length.Also now Camel throws an exception if the data is too long and you have clip set as false.,2.5.0,2.6.0,0,0,73,1,3,1,1,0,0,0,0,0,1,9,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyAbstractFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyCsvFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyFixedLengthFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyKeyValuePairFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/annotation/DataField.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/fix/BindySimpleKeyValuePairWithoutSectionMarshallDslTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/fixed/marshall/simple/BindySimpleFixedLengthMarshallWithClipAndTrimTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/fixed/marshall/simple/BindySimpleFixedLengthMarshallWithClipTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/fixed/marshall/simple/BindySimpleFixedLengthMarshallWithNoClipTest.java;,0,0
3478,Improvement,Closed,Fixed,camel-xmpp,Major,Hendy Irawan,2011/01/01 14:51:08 +0100,2011/01/07 18:02:36 +0100,Tracy Snell,2011/01/08 09:44:36 +0100,6.78712963,0.654166667,Camel-XMPP Consumer doesn't pass XMPP headers,XMPP Consumer should pass XMPP headers as message headers  just like XMPP Producer accepts message headers as XMPP headers.,2.5.0,2.6.0,0,1,19,1,5,3,0,0,0,0,0,0,1,2,components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppBinding.java;components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppConstants.java;,0,0
3486,Improvement,Closed,Fixed,camel-core,Trivial,Claus Ibsen,2011/01/04 18:18:57 +0100,2011/01/04 18:18:57 +0100,Claus Ibsen,2011/01/04 18:20:36 +0100,0.001145833,0.001145833,NotifyBuilder - Should throw exception if it hasn't been created and matches is invoked,This helps use of NotifyBuilder as matches doesn't operate until you have created the notifier.,2.5.0,2.6.0,0,0,15,1,1,1,0,0,0,0,0,0,1,2,camel-core/src/main/java/org/apache/camel/builder/NotifyBuilder.java;camel-core/src/test/java/org/apache/camel/builder/NotifyBuilderTest.java;,0,0
3488,Improvement,Closed,Fixed,camel-jpa,Minor,Marco Zapletal,2011/01/04 19:35:54 +0100,2011/01/05 09:14:56 +0100,Claus Ibsen,2011/01/05 09:20:53 +0100,0.572905093,0.004131944,Some of JpaTraceEventMessage's attributes require @Lob annotation,JpaTraceEventMessage has a bunch of String attributes defined. Applying no annotations on String attributes of an @Entity result in generated database columns with a constrained length (e.g.  using EclipseLink and MySQL  a String attribute of an @Entity is mapped to a VARCHAR(255) field).Several values of JpaTraceEventMessage are probably carrying values larger than 255 characters. Using JPAs @Lob annotation tackles this problem by generating (C)LOB fields. The attached patch defines the @Lob annotation on attributes which are expected to carry such large values.,2.5.0,2.6.0,0,1,83,1,1,1,0,0,0,0,0,0,1,1,components/camel-jpa/src/main/java/org/apache/camel/processor/interceptor/jpa/JpaTraceEventMessage.java;,0,0
3489,Bug,Closed,Fixed,camel-bindy,Major,Steven Lewis,2011/01/04 20:32:53 +0100,2011/01/05 09:24:58 +0100,Claus Ibsen,2011/01/05 10:30:51 +0100,0.581921296,0.045752315,BindyCsvDataFormat broken for pipe delimited files,Attempting to unmarshall a pipe delimited CSV file into a POJO using Bindy causese the first and last character the the line processed to be dropped. It appears that the BindyCsvDataFormat class removes the first and the last character from the line read from the CSV if the seperator is &gt; 1 characters in length (see below or line 162-165 in BindyCsvDataFormat). For pipe delimited files  you need to specify | as the seperator  as | is not evaluated correctly as a java regex by the split fuction. This leads to the first and last character for the line being parsed being dropped. From the comments it appears a 'fix' was added to remove the first and last character of the line when the seperator contains quotes or double quotes. Making this determination using the length of the seperator  rather than evaluating using a regex seems to be a poor solution that breaks other CSV delimiters.See Attached for an code example.,2.5.0,2.6.0,0,0,163,1,2,2,0,0,0,0,0,0,1,8,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/csv/BindyDoubleQuotesCsvUnmarshallTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/csv/BindyInlinedQuotesCsvUnmarshallTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/csv/BindyPipeDelimiterTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/csv/BindySingleQuotesCsvUnmarshallTest.java;components/camel-bindy/src/test/java/org/apache/camel/dataformat/bindy/model/simple/pipeline/MyData.java;components/camel-bindy/src/test/resources/org/apache/camel/dataformat/bindy/csv/BindyInlinedQuotesCsvUnmarshallTest-context.xml;components/camel-bindy/src/test/resources/org/apache/camel/dataformat/bindy/csv/BindySingleQuotesCsvUnmarshallTest-context.xml;,0,0
3493,Bug,Closed,Fixed,,Major,Jim Newsham,2011/01/05 02:09:05 +0100,2011/01/05 07:39:09 +0100,Claus Ibsen,2011/01/05 07:39:09 +0100,0.229212963,0,ConcurrentModificationException in DefaultCamelContext.removeRouteDefinitions(),I get the following exception in DefaultCamelContext.removeRouteDefinitions(). We are removing route definitions from multiple threads. I see synchronization in various other methods  but not this one. Caused by: java.util.ConcurrentModificationException at java.util.AbstractList$Itr.checkForComodification(AbstractList.java:372) at java.util.AbstractList$Itr.next(AbstractList.java:343) at java.util.AbstractCollection.removeAll(AbstractCollection.java:336) at org.apache.camel.impl.DefaultCamelContext.removeRouteDefinitions(DefaultCamelContext.java:588),2.5.0,2.6.0,0,0,37,1,2,2,0,0,0,0,0,0,1,1,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;,0,0
3530,Improvement,Closed,Fixed,camel-scala,Major,Craig McDaniel,2011/01/12 03:54:57 +0100,2011/01/12 06:28:38 +0100,Hadrian Zbarcea,2011/01/12 06:33:25 +0100,0.110046296,0.003321759,Additional TypeConverters,Add TypeConverters to scala.xml.Elem from String  DOM Document  and DOM Node.,2.5.0,2.6.0,0,0,11,1,3,2,0,0,0,0,0,0,0,0,,0,0
3531,Bug,Closed,Fixed,camel-scala,Major,Craig McDaniel,2011/01/12 06:17:11 +0100,2011/04/24 17:19:07 +0100,Claus Ibsen,2011/04/24 18:00:43 +0100,102.4885648,0.028888889,scala - xpath not working together with choice/when,When using the Scala DSL  xpath expressions inside when() do not work as expected. As an example: 'direct:a' ==&gt; { choice { when (xpath('//hello')) to ('mock:english') when (xpath('//hallo')) { to ('mock:dutch') to ('mock:german') } otherwise to ('mock:french') } }// Send messages'direct:a' ! ('&lt;hello/&gt;'  '&lt;hallo/&gt;'  '&lt;hellos/&gt;')Here we should receive 1 message in each of the mocks. For whatever reason  all 3 messages go to mock:english. Similar routes work as expected with the Java DSL.,2.5.0,2.7.3; 2.8.0,0,0,81,1,4,2,0,0,0,0,0,0,1,5,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;camel-core/src/test/java/org/apache/camel/builder/xml/XPathContentBasedRouterTest.java;camel-core/src/test/java/org/apache/camel/converter/ObjectHelperTest.java;components/camel-scala/src/main/scala/org/apache/camel/scala/dsl/SChoiceDefinition.scala;components/camel-scala/src/test/scala/org/apache/camel/scala/dsl/XPathContentBasedRouterTest.scala;,0,0
3533,Improvement,Closed,Fixed,tooling,Major,Pablo Gra/~na,2011/01/12 13:25:54 +0100,2011/01/12 13:41:12 +0100,Willem Jiang,2011/01/12 13:44:31 +0100,0.012928241,0.002303241,classpath problem with camel:dot and provided dependencies,camel:dot in is failing with a class not found exception when the application context instantiates a class in a jar with provided scope.If in your maven project you have: &lt;dependency&gt; &lt;groupId&gt;javax.servlet&lt;/groupId&gt; &lt;artifactId&gt;servlet-api&lt;/artifactId&gt; &lt;version&gt;2.5&lt;/version&gt; &lt;scope&gt;provided&lt;/scope&gt; &lt;/dependency&gt;and in your application context there is  for example  a subclass of ServletContextListener  mvn camel:dot fails with:...Caused by: java.lang.ClassNotFoundException:javax.servlet.ServletContextListener at java.net.URLClassLoader$1.run(URLClassLoader.java:217) at java.security.AccessController.doPrivileged(Native Method) at java.net.URLClassLoader.findClass(URLClassLoader.java:205) at java.lang.ClassLoader.loadClass(ClassLoader.java:321) at java.lang.ClassLoader.loadClass(ClassLoader.java:266) ... 92 moreIf you change it to: &lt;dependency&gt; &lt;groupId&gt;javax.servlet&lt;/groupId&gt; &lt;artifactId&gt;servlet-api&lt;/artifactId&gt; &lt;version&gt;2.5&lt;/version&gt; &lt;scope&gt;compile&lt;/scope&gt; &lt;/dependency&gt;then camel-maven-plugin correctly generates the output. The fact isthat the servlet-api jar must not be included in the final war.I don't know the correct way to fix this. One option would be to add the includePluginDependencies option in the plugin and add the provided jars as runtime dependencies of the plugin.The other  very easy to implement  option would be to change the requiresDependencyResolution from runtime to test.The third option would be to make the requiresDependencyResolution configurable.Attached is a patch for the 2nd option (lazy me).,2.5.0,2.6.0,0,0,161,1,2,2,0,0,0,0,0,0,1,1,tooling/maven/camel-maven-plugin/src/main/java/org/apache/camel/maven/DotMojo.java;,1,1
