id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
4009,Bug,Resolved,Fixed,wicket,Major,bernard,2011/08/31 06:16:36 +0100,2011/09/05 13:05:22 +0100,Martin Grigorov,2011/09/06 08:26:38 +0100,6.090300926,0.806435185,Page Lock on Browser Back Button after Page Expiry,In the attached quickstart  after page expiry and browser back navigation  a server error occurs such as:'failed to acquire lock to page 0  attempted for 1 minutes out of allowed 1 minute'This appears to be related to request logging  but I have seen other strange errors without request logging such asorg.apache.wicket.request.handler.ComponentNotFoundException: Could not find component 'form' on page 'class web.page.ExpiredPagealso with browser history back navigation.I have seen none of these errors in Wicket 1.4. I guess the reason for not having seen this before it that http cache headers are different in 1.5.,1.5-RC7,1.5.1,0,1,93,1,17,3,0,0,0,0,0,1,1,3,wicket-core/src/main/java/org/apache/wicket/page/PageAccessSynchronizer.java;wicket-core/src/test/java/org/apache/wicket/page/PageAccessSynchronizerTest.java;wicket-core/src/test/java/org/apache/wicket/pageStore/PageAccessSynchronizerTest.java;,0,0
4010,Bug,Resolved,Fixed,wicket-auth-roles,Major,Martin Grigorov,2011/08/31 10:56:27 +0100,2011/08/31 10:56:27 +0100,Martin Grigorov,2011/08/31 11:02:33 +0100,0.004236111,0.004236111,SignInPanel may lead to infinite redirects if there is rememberMe cookie with outdated data,quickstart4.zip from WICKET-3991 shows that having outdated 'RememberMe' data in the cookie may lead to infinite loop: SignInPanel#onBeforeRender() -&gt; signIn(oldCredentials) -&gt; go to SignInPage -&gt; try to load SignInPanel again.,1.5-RC7,1.5.1,0,0,47,1,0,0,0,0,0,0,1,0,1,1,wicket-auth-roles/src/main/java/org/apache/wicket/authroles/authentication/panel/SignInPanel.java;,0,0
4014,Bug,Resolved,Fixed,wicket,Major,bernard,2011/09/01 01:04:56 +0100,2011/09/07 15:11:25 +0100,Martin Grigorov,2011/09/07 15:28:19 +0100,6.599571759,0.011736111,Wicket 1.5 Form Post Action and Link Get discard Page Class Information,Page expiry is a very annoying and perplexing event especially if users stay logged in via remember-me cookie.It is therefore not a fancy enhancement but an essential business requirement to not drop the user out of context after session expiry.Only stateless pages can fully achieve this  but it is not always desirable to go fully stateless  especially while a recovery solution already exists.In 1.4  this appears to be automatic with BookmarkablePageRequestTargetUrlCodingStrategy - without any additional coding.The solution is well known - keep as much state in the client as required to recover the page class  and possibly even its page parameters  and to not destroy this information.The two attached testcases show two possible methods of page fallback recovery (one with AJAX  one without) that already work behind the scenes.Of course it is easy with AJAX  to just force a page reload  but this is not discussed here. AJAX just serves to demonstrate how easy the principle actually is.In most cases the user could successfully reload the page but Wicket 1.5 can't create a response because it has forgotten the class of the expired page.In 1.4  it is possible to recover the class of an expired page via its mount path.This feature is lost in 1.5.To get this functionality back in a more streamlined fashion  I am additionaly proposing in a separate jira issue 4013 to store page class and page parameters in PageExpiredException.Meanwhile  the focus of this issue is to request whatever means to not overwrite the path of a page in a form post action or get request  and to get the page class back as in 1.4 by whatever means.The two attached testcases may be helpful for expermintation. The 1.4 tescase demonstrates how the scheme works  unfortunately I could not fill the blanks in the 1.5 testcase.In 1.4 a form tag is rendered as:&lt;form wicket:id='form' action='?wicket:interface=:0:form::IFormSubmitListener::'This is requested as:/testForm.0?wicket:interface=:0:form::IFormSubmitListener::and the page class can be recovered from the mount path 'testForm' as in mount(new HybridUrlCodingStrategy('testForm'  TestPageForm.class));an anchor tag is rendered as:&lt;a href='?wicket:interface=:0:linkSwitch::ILinkListener::'This is requested as:/testLink.0?wicket:interface=:0:linkSwitch::ILinkListener::and the page class can be recovered from the mount path 'test' as in mount(new HybridUrlCodingStrategy('testLink'  TestPageLink.class));In 1.5 a form tag is rendered as:&lt;form wicket:id='form' action='wicket/page?0-2.IFormSubmitListener-form'This is requested requested as:/wicket/page?0-1.IFormSubmitListener-formThis overwrites the mount path 'testForm' as in mountPage('testForm'  TestPageForm.class);Consequently the server cannot discover the page classan anchor tag is rendered as:&lt;a href='wicket/page?0-1.ILinkListener-linkSwitch'This is requested requested as:/wicket/page?0-1.ILinkListener-linkSwitchThis overwrites the mount path 'testLink' as in mountPage('testLink'  TestPageLink.class);Consequently the server cannot discover the page class,1.5-RC7,1.5.1,0,2,405,1,11,3,0,0,0,0,0,0,1,2,wicket-core/src/main/java/org/apache/wicket/request/mapper/MountedMapper.java;wicket-core/src/test/java/org/apache/wicket/request/mapper/MountedMapperTest.java;,0,0
4016,Bug,Resolved,Fixed,wicket,Major,Martin Grigorov,2011/09/01 10:10:02 +0100,2011/09/12 15:20:46 +0100,Martin Grigorov,2011/09/12 15:20:46 +0100,11.21578704,0,MarkupContainer.toString(true) fails with MarkupNotFoundException if the call is made in the component constructor,org.apache.wicket.MarkupContainer.toString(boolean) uses 'if (getMarkup() != null)' to decide whether to write something for the markup but since recently Component#getMarkup() throws MarkupNotFoundException when there is no markup and doesn't return null.,1.5-RC7,1.5.1,0,0,30,1,4,2,0,0,0,0,0,0,1,3,wicket-core/src/main/java/org/apache/wicket/Component.java;wicket-core/src/main/java/org/apache/wicket/MarkupContainer.java;wicket-core/src/test/java/org/apache/wicket/MarkupContainerTest.java;,0,0
4023,Improvement,Resolved,Fixed,wicket,Major,Martin Dilger,2011/09/03 16:20:56 +0100,2011/09/07 16:28:31 +0100,Martin Grigorov,2011/09/07 16:28:31 +0100,4.005266204,0,Please Allow AjaxLink to use getChannelName,Please allow AjaxLink to provide an empty getChannelName() that is called by its internal AjaxEventBehavior  so that Ajax-Channels can be used withoutoverriding the whole behavior.I know  not all methods should be provided and I also know its possible to override the AjaxEventBehavior  but an AjaxLink should at least provide the Possibilityto assign it to a specific Channel.THanks..,1.5-RC7,1.5.1,0,1,57,1,1,1,0,0,0,0,0,0,1,5,wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/AjaxFallbackLink.java;wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/AjaxLink.java;wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/form/AjaxButton.java;wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/form/AjaxFallbackButton.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/repeater/data/sort/AjaxFallbackOrderByLink.java;,0,0
4032,Bug,Resolved,Fixed,wicket,Major,Nathan Messer,2011/09/06 14:54:32 +0100,2011/09/06 15:04:05 +0100,Peter Ertl,2011/09/08 14:58:40 +0100,2.00287037,1.996238426,ComponentStringResourceLoader must not include the index of repeater items in resource lookup but still resolve properties to them,Issue when using a StringResourceModel to lookup a resource for a component underneath a repeating view.When a StringResourceModel is used by a component under a repeating view  the ComponentStringResourceLoader doesn't find the resource.This seems to be a problem introduced by the fix for 3671.In ComponentStringResourceLoader  getResourcePath excludes all AbstractRepeaters  however getComponentStack doesn't leading to the two being out of sync for the elements of the component hierarchy under the repeating view.,1.4.18; 1.5-RC7,1.4.19; 1.5.1,0,4,71,1,14,3,0,0,0,0,0,1,4,9,wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest$MyContainer.properties;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest$MyLabel.properties;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest$MyPage.html;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest$MyPage.properties;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest$MyRepeatingView.properties;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest.java;wicket-core/src/test/java/org/apache/wicket/resource/loader/PropertiesResolverTest.java;wicket-core/src/main/java/org/apache/wicket/resource/loader/ComponentStringResourceLoader.java;wicket-core/src/main/java/org/apache/wicket/resource/loader/ComponentStringResourceLoader.java;,0,0
4040,Bug,Resolved,Fixed,wicket,Trivial,Craig P. Motlin,2011/09/10 23:58:09 +0100,2011/09/11 01:30:35 +0100,Pedro Santos,2011/09/11 01:30:35 +0100,0.064189815,0,Fix Javadoc in SimpleAttributeModifier.,Fix Javadoc in SimpleAttributeModifier.,1.5-RC7,,0,0,1,1,1,1,0,0,0,0,0,0,1,1,wicket-core/src/main/java/org/apache/wicket/behavior/SimpleAttributeModifier.java;,0,0
4053,Bug,Resolved,Fixed,wicket,Major,James McIntosh,2011/09/14 10:56:24 +0100,2011/09/14 13:12:20 +0100,Peter Ertl,2011/09/14 13:26:29 +0100,0.104224537,0.009826389,AbstractTree#updateTree(AjaxRequestTarget target) is invoked even when request is non-ajax,I came across an issue when trying to get Brix working in wicket 1.5.It occurs when the Tree has: setLinkType(LinkType.REGULAR);Caused by: java.lang.IllegalArgumentException: Argument 'target' may not be null. at org.apache.wicket.util.lang.Args.notNull(Args.java:39) at org.apache.wicket.markup.html.tree.AbstractTree.updateTree(AbstractTree.java:1138) at org.apache.wicket.markup.html.tree.LinkIconPanel.onNodeLinkClicked(LinkIconPanel.java:82) at org.apache.wicket.markup.html.tree.LinkIconPanel$1.onClick(LinkIconPanel.java:59) at org.apache.wicket.markup.html.tree.BaseTree$5.onClick(BaseTree.java:386) at org.apache.wicket.markup.html.link.Link.onLinkClicked(Link.java:187)I only had a quick search across the wicket codebase to see if this method is called elsewhereTo fix LinkIconPanel line 82 should beif (target != null) {tree.updateTree(target);}BaseTree - line 294 also calls updateTree(target) with no null check.,1.5.0,1.5.1,0,1,77,1,1,1,0,0,0,0,0,0,1,3,wicket-core/src/main/java/org/apache/wicket/markup/html/tree/BaseTree.java;wicket-core/src/main/java/org/apache/wicket/markup/html/tree/LinkIconPanel.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tree/DefaultAbstractTree.java;,0,0
4054,Bug,Resolved,Fixed,wicket,Major,Emil Bergner,2011/09/14 22:39:33 +0100,2011/09/15 03:02:10 +0100,Pedro Santos,2011/09/15 21:33:56 +0100,0.95443287,0.772060185,Memory leakage in browser with AbstractAjaxTimerBehavior,Adding an AbstractAjaxTimerBehavior to a page causes the browser (tested on Firefox and Chrome) to leak memory. More noticeable with a short update interval (I have been using 1 second). It is not as bad in the beginning  but gradually gets worse  eventually increasing memory usage by over 1MB per request.,1.5.0,1.5.1,0,2,51,1,3,2,0,0,0,1,1,0,1,3,wicket-core/src/main/java/org/apache/wicket/request/mapper/AbstractBookmarkableMapper.java;wicket-core/src/test/java/org/apache/wicket/request/mapper/UrlInfoTest.java;wicket-request/src/main/java/org/apache/wicket/request/http/WebRequest.java;,2,3
4055,Bug,Resolved,Fixed,wicket-examples,Minor,Sebastian Gooren,2011/09/14 23:09:58 +0100,2011/09/15 00:07:59 +0100,Igor Vaynberg,2011/09/16 05:51:16 +0100,1.278680556,1.238391204,LocaleFirstMapper does not strip Locale from url in getCompatibilityScore(),LocaleFirstMapper delegates the call to getCompatibilityScore() to the chained IRequestMapper without stripping the locale from the url.Since most request mappers generate a compatibility score by counting the number of matching segments from the start of the url  they will mostly return a score of 0.Practically this means that all request mappers behind the LocaleFirstMapper stop responding to urls.,1.5.0,1.5.1,0,1,58,1,0,0,0,0,0,0,1,0,1,1,wicket-examples/src/main/java/org/apache/wicket/examples/requestmapper/LocaleFirstMapper.java;,0,0
4067,Improvement,Resolved,Fixed,wicket-devutils,Major,Martin Grigorov,2011/09/20 10:42:48 +0100,2011/09/20 10:42:48 +0100,Martin Grigorov,2011/09/20 10:43:25 +0100,0.000428,0.000428,Register devutils only if IDebugSettings#isDevelopmentUtilitiesEnabled() is true,Register devutils only if IDebugSettings#isDevelopmentUtilitiesEnabled() is true,1.5.0,1.5.1,0,2,1,1,0,0,1,0,0,0,0,0,1,1,wicket-devutils/src/main/java/org/apache/wicket/devutils/debugbar/DebugBarInitializer.java;,0,0
4068,Improvement,Resolved,Fixed,wicket,Major,Martin Grigorov,2011/09/20 11:18:30 +0100,2011/09/20 11:18:30 +0100,Martin Grigorov,2011/09/20 11:19:22 +0100,0.000602,0.000602,Assume that form.onsubmit() without explicit return value means that submit should proceed,If &lt;form&gt;'s onsubmit handler doesn't return a boolean value that specifies whether the form submit should actually happen then assume that it should happen.,1.5.0,1.5.1,0,1,24,1,0,0,1,0,0,0,0,0,2,2,wicket-core/src/main/java/org/apache/wicket/ajax/wicket-ajax.js;wicket-core/src/main/java/org/apache/wicket/ajax/wicket-ajax.js;,0,0
4071,Bug,Resolved,Fixed,wicket-extensions,Minor,Dries Schulten,2011/09/21 08:08:43 +0100,2011/11/09 10:43:34 +0100,Martin Grigorov,2011/11/09 11:34:48 +0100,49.14311343,0.035578704,AjaxIndicatorAppender removes itself immediately when added via ajax,When addding/replacing IndicatingAjaxLink's using ajax in Wicket 1.5.0 it's indicator markup is directly removed when parsing the ajax response. The AjaxIndicatorAppender renders a bit of javascript to the response (when it is an ajax request) to remove previous indicators from the dom (see issue WICKET-722) but in 1.5.0 the execution order of the javascript is different  causing the indicator markup to be added first and the javascript to remove previous versions of the indicator to be run next and thus removing the newly added indicator.De ajax debug windows shows that the component is replaced first and then the javascript is run. In 1.4.18 ajax logging shows the javascript run first and then the component gets replaced  resulting in correct behavior.,1.5.0,1.5.3,0,5,136,1,10,6,1,0,0,0,0,1,1,1,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxIndicatorAppender.java;,0,0
4073,Bug,Resolved,Fixed,wicket-quickstart,Major,Martin Grigorov,2011/09/21 08:55:46 +0100,2011/09/24 22:55:12 +0100,Igor Vaynberg,2011/09/24 22:55:12 +0100,3.582939815,0,Wicket quickstart advertise HTTPS but it doesn't work when started with jetty:run,The pregenerated 'keystore' is put in src/test/resources and thus is not in the classpath when started with 'mvn jetty:run'. This leads to a broken link in the home page of the quickstart.We should either move the keystore file or disable the link when HTTPS is not enabled.,1.5.1,1.5.1,0,1,48,1,4,3,0,0,0,0,0,0,2,2,archetypes/quickstart/src/main/resources/archetype-resources/pom.xml;archetypes/quickstart/src/main/resources/archetype-resources/src/main/java/HomePage.html;,0,0
4076,Bug,Resolved,Fixed,wicket,Major,Jorge Gallardo,2011/09/21 21:11:20 +0100,2011/11/17 17:04:54 +0100,Martin Grigorov,2011/11/17 17:04:54 +0100,56.82886574,0,INamedParameters.getAllNamed() returns a list of NamedPairs defined as inner class of PageParameters,In an attempt to create my own implementation of PageParameterEncoder and PageParameters  I encountered the following problem with the API:The interface INamedParameters defines the method getAllNamed() that returns a list of NamedPairs defined as inner class of PageParameters .I believe that an interface shouldnt be referencing any element from an implementation to be a true extensible interface.,1.5.0; 1.5.1,6.0.0-beta1,0,2,58,1,1,1,1,1,0,0,0,0,1,2,wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/INamedParameters.java;wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/PageParameters.java;,0,0
4077,Bug,Resolved,Fixed,wicket,Minor,Martin Asenov,2011/09/22 09:36:47 +0100,2011/10/03 09:13:23 +0100,Martin Grigorov,2011/10/03 09:13:23 +0100,10.98375,0,Error detaching RequestCycle listener after serialization failure,Error detaching RequestCycle listener is produced after org.apache.wicket.serialize.java.JavaSerializer.serialize(Object) returns null.Below is the stacktrace of the error:20-09-2011 16:46:44 875 ERROR org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify:105 - Error detaching request cycle listener: org.apache.wicket.Application$2@b45ad3djava.lang.IllegalArgumentException: Argument 'data' may not be null. at org.apache.wicket.util.lang.Args.notNull(Args.java:39) at org.apache.wicket.pageStore.AsynchronousDataStore$Entry.&lt;init&gt;(AsynchronousDataStore.java:271) at org.apache.wicket.pageStore.AsynchronousDataStore.storeData(AsynchronousDataStore.java:215) at org.apache.wicket.pageStore.DefaultPageStore.storePageData(DefaultPageStore.java:115) at org.apache.wicket.pageStore.DefaultPageStore.storePage(DefaultPageStore.java:144) at org.apache.wicket.page.PageStoreManager$PersistentRequestAdapter.storeTouchedPages(PageStoreManager.java:377) at org.apache.wicket.page.RequestAdapter.commitRequest(RequestAdapter.java:171) at org.apache.wicket.page.AbstractPageManager.commitRequest(AbstractPageManager.java:94) at org.apache.wicket.page.PageManagerDecorator.commitRequest(PageManagerDecorator.java:68) at org.apache.wicket.page.PageAccessSynchronizer$2.commitRequest(PageAccessSynchronizer.java:213) at org.apache.wicket.Application$2.onDetach(Application.java:1552) at org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify(RequestCycleListenerCollection.java:101) at org.apache.wicket.request.cycle.RequestCycleListenerCollection$3.notify(RequestCycleListenerCollection.java:97) at org.apache.wicket.util.listener.ListenerCollection.reversedNotify(ListenerCollection.java:121) at org.apache.wicket.util.listener.ListenerCollection.reversedNotify(ListenerCollection.java:112) at org.apache.wicket.request.cycle.RequestCycleListenerCollection.onDetach(RequestCycleListenerCollection.java:95) at org.apache.wicket.request.cycle.RequestCycle.onDetach(RequestCycle.java:542) at org.apache.wicket.request.cycle.RequestCycle.detach(RequestCycle.java:481) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:257) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218) at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:243) at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:210) at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:224) at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:185) at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:472) at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:151) at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:100) at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:929) at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:118) at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:405) at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:269) at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:515) at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:302) at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) at java.lang.Thread.run(Thread.java:662),1.5.0,1.5.2,0,2,106,1,1,1,1,0,0,0,0,0,1,2,wicket-core/src/main/java/org/apache/wicket/pageStore/DefaultPageStore.java;wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java;,0,0
4079,Improvement,Resolved,Fixed,wicket,Minor,Chris Colman,2011/09/23 07:50:21 +0100,2011/09/24 01:23:28 +0100,Igor Vaynberg,2011/09/24 01:24:12 +0100,0.731840278,0.000509,Provide new HybridPageParametersEncoder class for backwards compatibility with pre 1.5.x Hybrid URL encoding,Any 1.4 app that has been live for a while would likely have a collection of links pointing to it from external sites on the web. You really want the Wicket 1.5 version of your app to be able to handle any existing hybrid style links without generating an error.The links are in the style:/myPage/paramName1/paramValue1/paramName2/paramValue2When migrating to 1.5  without a 1.4 compatible IPageParametersEncoder implementation  you need to include the full parameter specification in every mount if you want to avoid making changes to each individual Page class that reads parameters. The attached IPageParametersEncoder implementation means that is no longer necessary. All that is needed is to mount your pages as follows:mount(new MountedMapper('/myPage/'  MyPage.class  new HybridPageParametersEncoder());I'm submitting this .java file as a patch so that hopefully it may be included in future 1.5.x versions of Wicket to make it easy to implement backwards compatible URL parameter encoding for other 1.4 migrators.This code is based on a suggestion by luniv on StackOverflow here: http://stackoverflow.com/questions/6154430/how-do-i-mimic-hybridurlcodingstrategy-in-wicket-1-5,1.5.1,1.5.1,0,1,165,1,6,3,1,0,0,0,0,1,2,3,wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/UrlPathPageParametersEncoder.java;wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/UrlPathPageParametersEncoder.java;wicket-request/src/test/java/org/apache/wicket/request/mapper/parameter/UrlPathPageParametersEncoderTest.java;,0,0
4088,Improvement,Resolved,Fixed,wicket,Minor,Emond Papegaaij,2011/09/26 13:27:53 +0100,2011/12/23 09:58:19 +0100,Martin Grigorov,2011/12/23 09:58:19 +0100,87.85446759,0,Make Application#init() run after IInitializers to allow the application to override any settings configured by initializers,wicket.properties urls are added to an HashSet  causing the IInitializers to be loaded in random order. In AbstractClassResolver.getResources  the HashSet should be changed to a LinkedHashSet.,1.4.18; 1.5.0,6.0.0-beta1,0,2,26,1,12,3,0,1,0,0,0,0,1,1,wicket-core/src/main/java/org/apache/wicket/Application.java;,0,0
4099,Bug,Resolved,Fixed,wicket-extensions,Minor,Jasphior,2011/09/30 14:27:13 +0100,2011/10/03 10:48:19 +0100,Martin Grigorov,2011/10/03 10:48:19 +0100,2.847986111,0,SmartLinkLabel doesn't recognize already tagged links,The SmartLinkLabel works as expected for the texts without &lt;a&gt;..&lt;/a&gt; tag. for text likeextensions @ http://www.wicketframework.org/wicket-extensions/index.html are cool!!SmartLinkLabel generates the html - extensions @ &lt;a href='http://www.wicketframework.org/wicket-extensions/index.html'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt; are cool!!but for the text likeextensions @ &lt;a href='http://www.wicketframework.org/wicket-extensions/index.html'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt; are cool!!SmartLinkLabel generates the html - extensions @ &lt;a href='&lt;a href='http://www.wicketframework.org/wicket-extensions/index.html'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt;'&gt;&lt;a href='http://www.wicketframework.org/wicket-extensions/index.html'&gt;http://www.wicketframework.org/wicket-extensions/index.html&lt;/a&gt;&lt;/a&gt; are cool!!I think this is a bug &amp; needs a fix.,1.5-RC5.1,1.5.2,0,1,73,1,3,2,0,0,0,0,0,0,4,5,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/basic/LinkParser.java;wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/basic/DefaultLinkParserTest.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/basic/LinkParser.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/basic/DefaultLinkParser.java;wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/basic/DefaultLinkParserTest.java;,0,0
4111,Bug,Resolved,Fixed,wicket,Major,Matthias Piepkorn,2011/10/06 08:32:10 +0100,2011/10/07 08:52:17 +0100,Martin Grigorov,2011/10/07 08:52:17 +0100,1.013969907,0,addDomReadyEvent broken for IE,Wicket.Event.addDomReadyEvent is broken in IE since 1.5.1. I identified WICKET-4080 as the cause of the problem: onreadystatechange with readyState='loaded' is sometimes fired before the document is fully loaded  causing scripts that reference DOM nodes to fail.See http://msdn.microsoft.com/en-us/library/ms534359%28v=vs.85%29.aspx for the order of the readystate events.The attached quickstart reproduces the issue (you may need to F5 a few times as it does not happen reliably). The actual JS error is:SCRIPT5007: The property 'onkeydown' has no value: The object is null or undefinedwicket-autocomplete-ver-1317728550188.js  Line 91 Character 9,1.5.1,1.4.19; 1.5.2,1,2,97,1,7,4,0,0,0,0,0,1,1,1,wicket-core/src/main/java/org/apache/wicket/markup/html/wicket-event.js;,0,0
4126,Bug,Resolved,Fixed,wicket,Major,Johan,2011/10/13 15:50:57 +0100,2011/10/13 15:50:57 +0100,Igor Vaynberg,2011/10/19 07:41:50 +0100,5.660335648,5.660335648,Automatic Image Linking broken for images in base packages,Automatic linking seems to be broken when used in conjunction with base classes and referencing relative images located in a different package.The attached quickstart application contains a base page wicket.bugs.autolink.page.base.BasePage whose HTML references an image located at &lt;BasePage Package&gt;/theme/logo.png: &lt;img src='theme/logo.png' ...&gt;When accessing this page via http://localhost:8080/base the image is rendered as expected.The application contains a second page wicket.bugs.autolink.page.home.HomePage extending the BasePage and that adds a second reference to this image via &lt;img src='../base/theme/logo.png' ...&gt; =&gt; this kind of references used to work in Wicket 1.4When accessing this page via http://localhost:8080/home none of the two images (the one inherited from the base page and the one added) is displayed.The inherited image reference is rendered as: &lt;img src='theme/logo.png' border='1' onclick='window.location.href=&#039;theme/logo.png&#039;;return false;'/&gt; =&gt; theme/logo.png seems not to be an auto link =&gt; I have no idea why an onclick event is rendered by Wicketand the explicitly added image reference is rendered as &lt;img src='wicket/resource/wicket.bugs.autolink.page.home.HomePage/../base/theme/logo-ver-1318516450215.png' /&gt; =&gt; accessing the URL http://localhot:8080/wicket/resource/wicket.bugs.autolink.page.home.HomePage/../base/theme/logo-ver-1318516450215.png results in:WARN - WicketObjects - Could not resolve class &#91;base&#93;java.lang.ClassNotFoundException: base at java.net.URLClassLoader$1.run(URLClassLoader.java:200) at java.security.AccessController.doPrivileged(Native Method) at java.net.URLClassLoader.findClass(URLClassLoader.java:188) at java.lang.ClassLoader.loadClass(ClassLoader.java:306) at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:268) at java.lang.ClassLoader.loadClass(ClassLoader.java:251) at org.eclipse.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:424) at org.eclipse.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:377) at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:319) at java.lang.Class.forName0(Native Method) at java.lang.Class.forName(Class.java:242) at org.apache.wicket.application.AbstractClassResolver.resolveClass(AbstractClassResolver.java:110) at org.apache.wicket.util.lang.WicketObjects.resolveClass(WicketObjects.java:68) at org.apache.wicket.request.mapper.BasicResourceReferenceMapper.resolveClass(BasicResourceReferenceMapper.java:143) at org.apache.wicket.request.mapper.BasicResourceReferenceMapper.mapRequest(BasicResourceReferenceMapper.java:120) at org.apache.wicket.request.mapper.ParentPathReferenceRewriter.mapRequest(ParentPathReferenceRewriter.java:83) at org.apache.wicket.request.mapper.CompoundRequestMapper.mapRequest(CompoundRequestMapper.java:130) at org.apache.wicket.request.cycle.RequestCycle.resolveRequestHandler(RequestCycle.java:179) at org.apache.wicket.request.cycle.RequestCycle.processRequest(RequestCycle.java:204) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:251) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218),1.5.0; 1.5.1,1.5.2,0,3,225,1,10,3,1,1,0,0,0,1,2,2,wicket-core/src/main/java/org/apache/wicket/settings/def/ResourceSettings.java;wicket-core/src/main/java/org/apache/wicket/settings/def/ResourceSettings.java;,1,1
